tweet,label,created_at,id
sedih banget enggak lolos kipk,negatif,2024-08-30 09:53:36+00:00,1914
gais benar kipk mulai cair tengah september ugmfess,positif,2024-08-30 09:52:23+00:00,1915
halo sini daftar kipk uhamka dikabarin informasi apa apa enggak,negatif,2024-09-01 23:11:37+00:00,1916
haha kok jadi kipk,positif,2024-09-01 19:25:32+00:00,1917
tiba nik ku daftar dtks aku tinggal buat reklaim kipk,positif,2024-09-01 15:57:11+00:00,1918
punten angkat kapan uang kipk cair barangkali tau jadwal sender takut kalau mau minta uang orang tua habis habis buat masa ospek sekarang nuhun,positif,2024-09-01 15:51:12+00:00,1919
kipk nya no salty terima kasih sblumnya image,positif,2024-09-01 15:36:10+00:00,1920
stud sch mau tanya buat teman kuliah maaf ekonomi krg mampu cuma andal uang kipk cukup buat butuh hari lengkap kuliah aku bingung mau lnjt kuliah apa enggak tabung aku sekarang jikalau enggak lolos cont,positif,2024-09-01 15:36:10+00:00,1921
kipk cepat cair dong aku banyak butuh,positif,2024-09-01 15:27:41+00:00,1922
allah benar banget aku sadar almarhumah ibu dukung aku buat kuliah meski cuman ngandelin kipk amp akhir aku gagal part sedih ibu tinggal aku padahal beliau paling amp selalu dukung apa aku pengenin asal baik,positif,2024-09-01 15:25:22+00:00,1923
baru ngejalanin kuliah uns daftar kipk moga lolos amin,positif,2024-09-01 14:28:17+00:00,1924
aku ex kipk biasa kalau ganti semester memang rada telat kak satu bulan telat,positif,2024-09-01 13:25:09+00:00,1925
mau takut enggak lolos kipk huhu,positif,2024-09-01 12:51:38+00:00,1926
upi memang susah apply banyak banget soal kemarin aku bantu filter beberapa mahasiswa apply kipk kampus daerah temenku kali daftar kipk upi nihil,positif,2024-09-01 12:13:15+00:00,1927
guyss aku kan waktu daftar snbp terima waktu aku enggak daftar kipk kalau sekarang aku daftar kipk tuh enggak uang keluarga puruk banget nih beberapa bulan depan kalau tau banget bantu jelasin teman - teman,positif,2024-09-01 11:56:54+00:00,1928
lihat isu kelas tengah agak pantas isu sadar masuk kelas mana lihat makro penting anggap kalo kalian aspiring middle class enggak kipk akses beasiswa hasil kalian mikir kali main prioritasampefisiensi,positif,2024-09-03 18:20:28+00:00,1929
tuju enggak kalo ajar buat utbk terus ambil beasiswa kipk atoga kuliah kuningan,positif,2024-09-03 17:16:36+00:00,1930
pakai spi kos annya bwh sejutanon ac kipk malah kos annya jtac wow,negatif,2024-09-03 15:46:39+00:00,1931
sch haha lucu banget lihat sg teman sender kipk ngezoom pakai laptop macbook air mana selfie pakai ip sender stres pikir kuliah pikir biaya ukt uang bulan kost an ngomong-ngomong dilaporin enggak sender sakit hati banget,negatif,2024-09-03 13:35:21+00:00,1932
mffh muts tiada hari keluh kipk enggak tau cair kapan,negatif,2024-09-03 13:15:56+00:00,1933
aku tolak uadkipk,negatif,2024-09-03 12:18:07+00:00,1934
coba dm nder aku mau asih solusi biar kamu ngandelin kipk,positif,2024-09-03 11:14:46+00:00,1935
ngomong-ngomong web kipk pulih aju,negatif,2024-09-03 11:13:23+00:00,1936
wajib kipk,negatif,2024-09-03 10:41:11+00:00,1937
um kipk angkat proses punya kalian apa gais kaget soal biasa september turun,positif,2024-09-03 10:40:21+00:00,1938
kayak middle class marah banget sama terima kipk walopun sih terima kipk enggak curang kadang kalau lihat bahagia dikit middle class rewel banget responnya haha,negatif,2024-09-05 20:02:40+00:00,1939
enggak aju kipk,negatif,2024-09-05 16:24:37+00:00,1940
anw aku ilkom lspr teman - teman pakai kipk sok proud of me,positif,2024-09-05 15:41:14+00:00,1941
aku bukan ordalnya kip beberapa anak komun kipk tanggal aju sama kayak unej kata bakal cair september,negatif,2024-09-05 15:39:53+00:00,1942
yujiem aku bu banget kipk turun kalo tarik reply aku dm makasii,positif,2024-09-05 15:20:22+00:00,1943
unej gas sini ordal nya kipk kapan cairrnyaaaa huwaaa deh butuh duit banget plisss,negatif,2024-09-05 15:15:44+00:00,1944
ness kos an nya enggak ditempatin enggak aku butuh banget uang kipk keluar mungkin bulan oktober benar capek banget enggak pasu sama sekali takut usir,negatif,2024-09-05 15:00:23+00:00,1945
mahasiswa cire kok syarat prioritas buat tutor asrama kipkafirmasi,positif,2024-09-05 14:36:53+00:00,1946
teman - teman mau numpang cerita haha hampir bulan lalu sih pikir haha jadi tuh aku kemarin ikut tes tulis sama interview buat kipk kan informasi aku tuh dulu orang malu pendiem banget banget bahkan ajak ngomongkenalan orang duluan enggak berani,positif,2024-09-05 14:33:37+00:00,1947
ayo anak kipk rame tag aku pak nadiem biar beliau respon kipk tetap cair tepat waktu bakal telat,positif,2024-09-05 13:22:40+00:00,1948
allah pak kapan kipk cair pak,positif,2024-09-05 13:20:26+00:00,1949
masalah rekening kipk,negatif,2024-09-05 12:48:34+00:00,1950
orang uang tinggal dikit minta orang tua lah me uang tinggal dikit kipk cair lama kalau minta orang tua uang enggak,negatif,2024-09-05 12:35:17+00:00,1951
kalian bagaimana kurang mampu bayar ukt masuk mampu daftar kipk enggak salah kan buat enggak daftar kalau orang lebih hak,negatif,2024-09-05 11:35:13+00:00,1952
kipk plis cair aku enggak minta ibu,positif,2024-09-05 10:49:24+00:00,1953
anggar didik korupsi petinggi korupsi rakyat contoh orang orang daftar kipk padahal sugeh,negatif,2024-09-05 10:48:32+00:00,1954
woii nih kipk kapan cair sih duit kagak korup kan,negatif,2024-09-07 23:18:02+00:00,1955
kipk cair data retas mau kecewa ngarepin apa sih,negatif,2024-09-07 23:12:52+00:00,1956
go blok banget ajg sini pengin kuliah duit harap kipk rejeki luar sana malah manusia enggak otak model,positif,2024-09-07 18:10:55+00:00,1957
bismillah kipk cair tanggal september,negatif,2024-09-07 17:05:08+00:00,1958
aku biasa niteni kalau kipk biasa cair paling lama bulan pokok aku ngitung mulai day ppsmb semester benar lama banget,positif,2024-09-07 16:31:22+00:00,1959
wah fat tingkah nya bikin istighfar sumpis wkwkw belagu banget kaget pas tau anak kip pokok kesal banget asli deh kayak sumpis nih orang pilih kipk kayak gaya banget kayak pamer,negatif,2024-09-07 16:25:11+00:00,1960
longo lihat story anak kipk gaya fancy banget gila enggak sekali kali lumayan sering up story makan mall nails art ganti hp coffe shop hampir tiap hari lihat story nya kasihan sama anak ukt biasa susah buat bayar smes,positif,2024-09-07 16:08:10+00:00,1961
pantas enggak pernah solat tahajud aku enggak pernah ngalamin semua tes cpns ikut snmptn enggak ikut masa sekolah enggak kapai sbmptn formalitas kipk enggak life after break up enggak pernah break up awokwokwok inti hidup enggak part serius,negatif,2024-09-07 15:25:38+00:00,1962
nyata benar kuliah bukan buat orang miskin gue kira terima kipk gue tenang gaperlu pusing duit lama kuliah eh nyata printilannya banyak banget gue bahkan keluar duit enggak dikit cuman buat ospek bulan kemarin,positif,2024-09-07 14:48:54+00:00,1963
kipk deh cair gegara krs me jadi mana bisaaaaa lama banget sih anying fakultas deh aktif ajar padahalll,negatif,2024-09-07 13:08:05+00:00,1964
iya lama semester kipk alhamdulillah pernah bulan mentok paling lama minggu habis aju,negatif,2024-09-07 12:27:44+00:00,1965
info kipk jalur hafal juz guyss love banget,negatif,2024-09-07 12:16:40+00:00,1966
sedih banget woy anak kipk susah makan gegara kipk telat cair ditmawa yujiem benar diam nih enggak mau kasih jelas paling enggak balas chat tanya soal,negatif,2024-09-07 12:15:17+00:00,1967
enggak papa jujur teman soal ada mungkin besar bakal erti kamu inisiatif misal perlu kerja laptop moga kipk mu lolos,positif,2024-09-07 11:44:22+00:00,1968
teman ldk ku punya iphone banyak lolos kipk,positif,2024-09-07 11:38:08+00:00,1969
bingung bakal terima kipk,positif,2024-09-09 23:33:39+00:00,1970
um kipk kapan cair apa oktober awal cair butuh banget soal,negatif,2024-09-09 23:15:13+00:00,1971
kampus swasta enggak terima beasiswa bank terus enggak kjmu terus kipk kuota sedikit enggak mitra sama beasiswa lain mahal banget pengin cari beasiswa orang tua asuh kayak drakor haha,negatif,2024-09-09 20:17:27+00:00,1972
nih kipk telat cair dengar kabar mamah dana bos honor guru sama telat semua apasihh,negatif,2024-09-09 19:03:44+00:00,1973
kipk cepat cair sangat bu bjirr,positif,2024-09-09 17:34:58+00:00,1974
padahal kipk enggak perlu pintar pentinga dah suket mampu beres ikut program menteri benefitnya uang saku potong ukt beberapa semester bantu banget,negatif,2024-09-09 16:55:01+00:00,1975
betull aku sendiri terima kipk tau banget kalau duit terima buat smt sbnrnya kurangg buat kos kuliah lain jadi kalau punya tabung tuh tabung banyak banget kebel ip samping perlu kuliah perlu tanya layak,positif,2024-09-09 15:04:18+00:00,1976
buat beli iphone mending buat bayar kuliah enggak sih terus enggak usah pakai kipk,positif,2024-09-09 14:16:58+00:00,1977
apa lah hasil usaha memang anak kipk gabole pakai ip kan sama gas kaya harga hp biasanyaa,positif,2024-09-09 14:01:47+00:00,1978
aku baru sadar kalo uang jajan per bulan masuk kecillll banget temenku bahkan anak kipk banyak uang saku atas juta per bulan,negatif,2024-09-09 13:40:21+00:00,1979
cowomu enggak coba pinjam dulu kipk nya turun,positif,2024-09-09 13:34:29+00:00,1980
monev seminar motivasi kipk jangan lewat sempat emas gali potensi kamu tingkat prestasi sama bicara inspiratif serta link daftar,positif,2024-09-09 13:15:44+00:00,1981
yaudah sih duit kerja bukan duit kipk bebas mau beli istana sokin,positif,2024-09-09 12:56:01+00:00,1982
sumpah enggak uang samasekali telat banget kipk biasa tanggal deh cair,negatif,2024-09-09 12:38:22+00:00,1983
we kipk proses sama sekali even aju kampus benar butuh ongkos cari magang print semester akhir memang uji banget otak berisik banget isi,positif,2024-09-11 23:46:03+00:00,1984
hrii interview kipk teman - teman doain,positif,2024-09-11 23:44:01+00:00,1985
kipk cair please kering banget,negatif,2024-09-11 23:02:52+00:00,1986
cowok kipk proses sama sekali even aju kampus benar butuh ongkos cari magang print semester akhir memang uji banget otak berisik banget isi,positif,2024-09-11 19:37:21+00:00,1987
oi anak untirta semalem ikut zoom kipk semalem ngebahas apa tidur,negatif,2024-09-11 19:37:11+00:00,1988
bpjs gratis mah gaperlu bayar tiap bulan oon lagi lpdp sama kipk dulu bidikmisi lahir zaman surabaya memang syarat jadi buzzer goblok,positif,2024-09-11 15:31:48+00:00,1989
maaf kira abdi enggak butuh makan terus sekolah tinggi memang enggak butuh biaya tadi baca twt bilang si kipk si si lpdp kayak otak mana omong nya enteng benar,positif,2024-09-11 15:12:29+00:00,1990
apa feasibility riset pernah gue nombok abdi bukan arti gaji enak udel lagi terima lpdp sama kipk gitugitu tanggung jawab presiden perintah duit rakyat rakyat tanggung jawab,positif,2024-09-11 15:12:07+00:00,1991
tolol banget anjing enggak kuat lihat orang kira semua kipk apa tolol banget cok sumpah haha,negatif,2024-09-11 15:07:52+00:00,1992
puki bansos kipk pajak monyetttt siapa bayar pajak kalo bukan rakyat alias sama pukiiiii ish tolol banget nih puki satu,negatif,2024-09-11 15:02:58+00:00,1993
eh puki kamu kira kuliah pakai kipk cuma asal aju terus kagak pukiiiii saing banyakk syarat banyak pukiiii,negatif,2024-09-11 15:00:31+00:00,1994
enggak tau kamu tuh bego benar apa kagak kira semua orang kipk kira semua orang pintar enggak perlu les toefl atau ielts bayar biar sesuai sama batas kalau enggak pernah daftar lpdp buat keluar negeri enggak usah banyak bacot,negatif,2024-09-11 14:49:08+00:00,1995
haha lantip ngandelin uang saku kipkgabisa kerjacuma tunggu kirim orang tua dikit banget,negatif,2024-09-11 14:37:37+00:00,1996
gratas gratis gratas gratis bpjs bayar woyyyy lpdp kipk bansos deh semuaa mulyonooo ih kamu nyaring bunyi kosongg isi,positif,2024-09-11 14:22:53+00:00,1997
tahu rujuk atur bidikmisi sekarang ganti nama jadi kipk,positif,2024-09-11 14:10:38+00:00,1998
um um kapan aju kipk kuliah universitas belah,negatif,2024-09-13 23:30:15+00:00,1999
yujiem kipk angkat proses tempat sender kemarinkemarin status lamar,positif,2024-09-13 22:55:13+00:00,2000
gais aku telat isi krs fak simaster aku kipk riwayat registrasi aktif aku lihat proses cair kira status aktif registrasi ngaruh enggak cair tunjang hidup semester tetap bakal cair kan yujiem,positif,2024-09-13 19:35:12+00:00,2001
haha bagaimana kok masuk kipk,negatif,2024-09-13 19:06:50+00:00,2002
cukup bilang situ jangan malah jatuh anak gol kipk masalah susah enggak digemborin cukup golong atas susah capek rasa lihat orang enggak syukur sama kondisi lebih baik,negatif,2024-09-13 18:14:23+00:00,2003
kipk uns kapan sih aju kira mahasiswa kipk miskin enggak miskin banget cari tambah lain nutup buat bayar kos doang mana magang perlu transport bolak balik,negatif,2024-09-13 17:51:09+00:00,2004
mending syukur anak pns anak kipkgol mikir enggak kalau kalian omong enggak bapak ibuk cuma irt terus pikir uang makan darimana uang kos mana situ paham kan kalau syukur jangan rasa kurang gaji pns alhamdulillah banget,negatif,2024-09-13 17:50:30+00:00,2005
uang kasih orang tua memang digunain cukup enggak kalau enggak mampu enggak mungkin ngekos kisar juta atas atau sempat buat gojekgrab ukt kipk mana sempat kayak hidup jepit beda usaha keras cari kerja buat hidup,negatif,2024-09-13 17:26:48+00:00,2006
someone turunin nadiem makarim gue muak lihat kerja bahkan website kipk data curi enggak balik sekarang monyettt,negatif,2024-09-13 17:25:55+00:00,2007
apa sih kira gol atau kipk gampang ikut proses tentu ukt berkas dikumpulin kira berkas kayak gampang dipalsuin arang kalau anak ukt atas butuh foodtruck harus kaca balik lah,negatif,2024-09-13 17:24:28+00:00,2008
mahasiswa kipk woi ilahh fakultas banyak anak kipk hidup hedonn banget dab banyak hemat bayat ukt selangittt,positif,2024-09-13 17:19:55+00:00,2009
kalau aku kemarin kan data seinget aku ig kan grup buat calon daftar kipk terus diumumin grup sama ig siapa entar filenya kok,negatif,2024-09-13 16:46:57+00:00,2010
gila yteam piatu kan kakak kerja pontang panting banting tulang itu buat hidup alhamdulillah pakai kipk gaak mungkin enggak sih dokter punya koneksi sama duit mulu gila masa mau ngandelin kip eh gatausih sistem bagaimana,positif,2024-09-13 16:20:04+00:00,2011
mending kamu ngamukin uang kipk cair,negatif,2024-09-13 16:17:18+00:00,2012
kamu maba kalo iya memang kayak umum lolos kipk sih,negatif,2024-09-13 16:10:05+00:00,2013
kipk nih kapan sih cairr bu banget,positif,2024-09-13 15:01:12+00:00,2014
duh adminnya enggak nyemplung banget sih soal oknum kipk masa anak kipk punya ip pro enggak usaha main mulu kerja,positif,2024-09-13 14:32:22+00:00,2015
kan dftr kuliah jalur kipk biar enggak bayar apa buku almet benar benar uang dibawahh tetap bayar uji ribu,positif,2024-09-13 14:30:06+00:00,2016
kota mhs dampak sama kipk kota lain banyak mhs malah duit kipk pakai buat beli ip sama buat nongki cafe,positif,2024-09-15 23:08:39+00:00,2017
aku punya kenal mirip banget sama kamu nderr kuliah benar benar ngandelin uang kipk alhamdulillah sekarang luluss aku yakin sender tahan lulus,positif,2024-09-15 23:02:33+00:00,2018
kapan sih kipk cair,negatif,2024-09-15 19:22:11+00:00,2019
hmmm pikir pikir anjing lihat orang kipk hp bagus motor bagus sepatu gonta ganti tiap hari tiap minggu jalan jalan modal surat miskin,positif,2024-09-15 16:31:22+00:00,2020
sayang soal nominal kipk ku kali lipat ukt nya padahal buat bayarin orang jadi kipk lebih banyak,positif,2024-09-15 16:14:35+00:00,2021
iya temenku apply beasiswa terus terima kipk sama jlfs mau ngundurin diri jfls nya kata enggak jadi kipk gugurinnya,positif,2024-09-15 16:12:34+00:00,2022
misal mau beasiswa nge cover ukt biaya hidup kipk caricari dulu undur diri kipknyaa tau aku,positif,2024-09-15 16:05:58+00:00,2023
iya betull soal mau ukt lebih besar biaya didik web kipk pihak kampus enggak mungut potong uang mahasiswa nya anggar didik balik kalau ukt lebih kecil tetap pihak kampus dapat sesuai anggar didik,positif,2024-09-15 16:03:06+00:00,2024
mau daftar kipk mudah lah semua allah,positif,2024-09-15 15:58:50+00:00,2025
ugmfess no salty anak kipk iisma enggak kenal anak yujiem kasus sama sender mau banget perjuangin iisma,positif,2024-09-15 15:05:23+00:00,2026
yujiem sktm upload nya simaster doang upload web kipk kalo upload web diupload bagi mana,positif,2024-09-15 14:25:21+00:00,2027
asa kipk gue aju kok proses pusplasdik padahal deh hari biasa kan hari langsung proses,positif,2024-09-17 22:44:36+00:00,2028
bikin kipk telat cair doain tidur nya enggak nyenyak plisss kalau habis aku enggak ngetweet tanda aku usir kost gusy,negatif,2024-09-17 22:38:28+00:00,2029
pernah katai miskin sama anak kipk dulu bidikmisi,negatif,2024-09-17 16:24:02+00:00,2030
kok sidang kemarin lolos kira kamu memang punya duit suka flexing lifestyle kamu eh trnyt anak kipk,positif,2024-09-17 16:20:46+00:00,2031
beasiswa fully funded bagi gantung apa butuh seleksi by prestasi enggak mandang kamu kayak miskin semua hak asal saji ide contoh lpdp regular seleksi by kondisi ekonomi kipk lpdp affirmasi masuk sini semua fully funded,negatif,2024-09-17 14:31:55+00:00,2032
ugmfess sorry ngeluh benar bingung kipk kapan cair kirakira capek duit mepet banget mau menang mau adu siapa huft kalau punya anak aku enggak mau anakanakku alami miskin amin,positif,2024-09-17 14:30:27+00:00,2033
oke lepas kasus kaya beliau fokus beasiswa pertama bentuk beasiswa macam tweet valid kalo ybs terima beasiswa rakyat miskin kipk contoh tisik beliau sekolah si sana biaya parsial jadi apa relevan,positif,2024-09-17 14:28:44+00:00,2034
kipk buat maba doang buat kak,positif,2024-09-17 14:27:05+00:00,2035
teman kipk kjmu cair langsung beli ip kjmu cair mikir kali bjirr buat bulan kuliah uang jajan nyokap cuma hehet uang transportasi,negatif,2024-09-17 14:16:42+00:00,2036
coba bayar ukt lah gila pamer uang kipk nya,positif,2024-09-17 14:10:49+00:00,2037
lah pakai kipk buat foya foya matiin anjing lmaooo jangan kedok apa gabaik,negatif,2024-09-17 14:08:45+00:00,2038
ugmfess enggak kipk nya stuck semester kira,positif,2024-09-17 13:44:29+00:00,2039
alhamdulillah allah curhat dikit minggu aku bingung makan apa kos duit tinggal mana uang kipk cairr jalan keluar menang banget terima kasih host sponsor,positif,2024-09-17 13:13:11+00:00,2040
mjb aku sama tolak kipk terus tadi pagi chat aspirasi,positif,2024-09-17 12:49:39+00:00,2041
kipk enggak caircair tuhan bahkan data semester genap masalah mana deh mana kampus enggak asih info apaapa malah bilang enggak kasih tau kok sih hidup sini gantung banget sama kipk kost bayar buat bulan,negatif,2024-09-17 12:45:01+00:00,2042
izin tanya kak cair kipk bulan september sekarang paling lambat kapan biasa lebih minggu sekarang minggu keluar,negatif,2024-09-17 12:24:31+00:00,2043
kira kipk berapa,positif,2024-09-19 22:22:04+00:00,2044
mau tanya ness kait masalah kipk cair hari moga segera jelas kampus,positif,2024-09-19 17:20:25+00:00,2045
gitapesan gaco kena yahnggo ngalo sen kipk ku ochaepin,negatif,2024-09-19 15:57:24+00:00,2046
kagak mikir kipk bakal bantai,negatif,2024-09-19 15:13:21+00:00,2047
allah hari banyak banget cerna nikmir lolly anggota dewan cabulin anak kecil tetap lantik masalah kipk base zayn enggak ngitung mulyono fufufafa malaysia tolol laku kasus nia ketangkep syukur urus work kuliah n pribadi,negatif,2024-09-19 15:11:41+00:00,2048
kipk cair kan sedikit partisipasi buat juang teman jogja besok bakal share medsos buat cari temu teman kuliah mungkin keslarat gara kipk nya mundur doa sih jangan,positif,2024-09-19 15:09:20+00:00,2049
lihat isi base lewat tl isi kipk semua jujur ikut sedih banget telat banget jujur besok tanggal loh tuh dana kipk ugm doang cair apa universitas cair sih,negatif,2024-09-19 15:05:58+00:00,2050
gratis soalny pakai kipk,positif,2024-09-19 14:42:04+00:00,2051
hebat mas pram abang doel pilih warga jakarta anak jakarta punya ingin kipk dapat tunggu semester satu anak terima,positif,2024-09-19 13:28:18+00:00,2052
sehat sehat mahasiswa kipk tepat sasar f lu salah sasar,positif,2024-09-19 13:26:44+00:00,2053
heleh kipk salah sasar paling,negatif,2024-09-21 23:58:16+00:00,2054
memang bibit hutang pinjam begini jelek biasa suka terus teman perlu buat obat teman kipk gue bilang enggak cair bulan uang buat mungkin minta orang tua gamasalah kasih nah anak kipk benar enggak mampu sulit,negatif,2024-09-21 23:50:19+00:00,2055
damnnn aku kebel hape tunggu wisuda dulu duit parttime nya habis buat bayar kuliah mau aju kipk kata bapak buat lebih butuh,positif,2024-09-21 22:15:49+00:00,2056
kipk syarat utama bukan nabung kak kerja orang tua bagaimana cukup enggak buat makan lain,negatif,2024-09-21 22:03:57+00:00,2057
menkominfo punya dosa besar ngebuat anak kipk se indonesia derita akibat kerja enggak becus enggak mau usaha baik salah ppek lah babi kau malah sibuk ngebadanin putra mahkota raja jawa,positif,2024-09-21 21:20:49+00:00,2058
point bukan harga iphone sama lepas teman sender benar enggak mampu apa kesel lihat repnya mata kamu kipk enggak beli barang mahal,positif,2024-09-21 20:07:43+00:00,2059
repnya haha mau bilang lihat sendiri teman kipk matimatian nabung buat beli iphone takut rujak ah,positif,2024-09-21 20:03:17+00:00,2060
benar kipk memang salah sasar lihat kipk pakai barang mahal logika nya kalau part time nabung lama hasil bulan berapa coba kerja fulltime kadang hasil buat butuh hidup mau ganti hp pilih midrange,positif,2024-09-21 19:37:38+00:00,2061
buset kalahsm anak kipk,negatif,2024-09-21 19:26:31+00:00,2062
cara bukti hasil enggak hak kipk kamu klaim hasil bagaimana,positif,2024-09-21 18:06:17+00:00,2063
kontol buat orang bela anak kipk pakai hp iphone series atas,negatif,2024-09-21 17:32:58+00:00,2064
mandiri duit darimana ikut kipk satu lolos satu lolos kipk mau coba daftar kuliah enggak dibolehin orangtuanya takut enggak nanggung biaya wisuda akhir nyerah enggak restu orangtua,negatif,2024-09-21 16:57:14+00:00,2065
ptn haloo sini pernah ngelepas kipk enggak kalo besar ukt sama bayar perintah beda makasihh kawan kawan bantu jawab,positif,2024-09-23 23:53:08+00:00,2066
soal kalau kampus nya enggak gercep buat aju proses puslapdik nya lama kak kemarin anak kip kampus desak urus kipk enggak aju batas aju tanggal kemarin akhir habis update web,negatif,2024-09-23 23:25:08+00:00,2067
nyawa kamu cuma satu jangan dituker pakai duit bawah juta bahkan bukan sepenuh salah kamu mending diskusi sama dosen walidosen bimbing lapang magang kamu anak kipk bantu kalau masalah sama kamu kampus bakal kena audit,negatif,2024-09-23 15:49:13+00:00,2068
penting kayak email email kamu buat daftar kipk,positif,2024-09-23 15:29:17+00:00,2069
yujiem guyss hapeku hilang tahun lalu aku enggak data email sama no utbk tahun dulu kalau mau ecek status kipk bagaimana aku kasih tenggat bayar kos soal takut enggak siap kalo akhir pergi makasii teman - teman,positif,2024-09-23 15:20:14+00:00,2070
rasa sedikit lebih baik pas enggak mampu enggak aju kipk nyata orang lebih mampu pakai kipk ewhh,positif,2024-09-23 15:03:29+00:00,2071
kipk kapan cair yaallah deh enggak pegang uang sama sekali,negatif,2024-09-23 13:57:28+00:00,2072
info nya sih kata aju tahap temenku se prodi kipk diajuin semua,negatif,2024-09-23 13:24:20+00:00,2073
enggak ikut ukm formadiksi pas awal maba biasa ada data buat mahasiswa mana terima kipk,positif,2024-09-23 12:54:48+00:00,2074
kalo gue pengin kipk turun dong yaallah mepet banget nih uang saku gue,negatif,2024-09-23 12:52:26+00:00,2075
sekarang mulai konsultasi sbnernya teman dah kirim draft cuma yolo soal laptop kayak anjing entar duit kipk cair baru servis,negatif,2024-09-23 12:31:20+00:00,2076
enggak mulukmuluk nutup ukt syukur biaya insya allah sanggup jadi dilihatlihat kalau mau approve aju kipk kit heart nih,positif,2024-09-23 12:18:42+00:00,2077
kamu lihat hedon malah nyata kipk,positif,2024-09-23 12:16:20+00:00,2078
pintar banget ngira anak kipk haha boroboro baru datang kantor desa loh kan mampu kapai buat iya mampu cuma kan biaya kuliah enggak cuma semester itungannya gede udhlah hak buat benar butuh moga rejeki ortuku selalu lancar,positif,2024-09-23 12:15:31+00:00,2079
nesa kapan kipk semester ganjil cair mulai banyak keluar,positif,2024-09-23 12:10:44+00:00,2080
kamu data formadiksi kalau bakal channel telegram buat terima beasiswa kipk adik nah biasa pakai buat share info nder kayak program apa ikut,negatif,2024-09-23 12:08:43+00:00,2081
kulak teman - teman mau enggak dua baru pakai kali kok ngomong-ngomong blushnya shade guava splash yuk bantu aku sambung hidup kipk enggak turun turun,positif,2024-09-25 23:48:05+00:00,2082
manifesting kipk cair senin,negatif,2024-09-25 22:02:34+00:00,2083
bulan september hampir selesai kipk cair perlu kuliah makin banyak mana jurus sender sering turun lapang buat obeservasi butuh banget ugmfess,positif,2024-09-25 21:38:44+00:00,2084
we lihat lulus seleksi wawancara kipk darimana,positif,2024-09-25 17:14:00+00:00,2085
rill bahkan kipk tuh ditawarin bukan rebut banyak beasiswa lain kayak ikoma dkk,negatif,2024-09-25 17:11:31+00:00,2086
tuh abang teman kamu kampus naik supra geter enggak kipk,positif,2024-09-25 16:31:59+00:00,2087
tuhan benar buat kamu enggak punya uang rebut hak orang harus kipk,positif,2024-09-25 16:30:49+00:00,2088
naik mobil kuliah pakai kipk gws abang,positif,2024-09-25 16:29:50+00:00,2089
pokok tahun depan kuliah mau coba reguler terus ambil kipk uang kumpulin hasil kerja buat modal jual deall,positif,2024-09-25 15:45:31+00:00,2090
bikin kipk karus sktm aju sktm jaman sd sekarang kagak proses proses jir,negatif,2024-09-25 15:30:35+00:00,2091
ness kaya mungkin besar kipk cair bulan oktober deh telat banget harus cair akhir agustus,negatif,2024-09-25 14:25:13+00:00,2092
kalo memang usaha samping terus gaya hidup kayak arti enggak layak kipk dong,positif,2024-09-25 14:20:10+00:00,2093
lifestyle kipk doang belagu ajg,positif,2024-09-25 13:49:34+00:00,2094
sumpil kalau kipk cair buldep gue makan apa bjir mana insentif kagak cair,negatif,2024-09-25 13:38:23+00:00,2095
smgt nder tmnku kata tunggu banget kipk cair moga cepat cair deh amin,positif,2024-09-25 13:02:16+00:00,2096
orang kok enggak malu padahal orang mampu pakai kipk alias beasiswa kurang mampu enggak tau malu,positif,2024-09-25 12:55:36+00:00,2097
kuliah berapa semester bayar sama duit pajak rakyat indonesia sama kipk lulus langsung pamer mau pindah kewarganegaraan wkwkwkwk,positif,2024-09-27 21:50:27+00:00,2098
panjang umur kalian saling bantu saudara kalian susah kipk nya cair,positif,2024-09-27 16:12:45+00:00,2099
kating kipk mu pusing mikir kapan cair,negatif,2024-09-27 15:48:29+00:00,2100
kipk telat semua universitas gas enggak tau,negatif,2024-09-27 15:40:47+00:00,2101
wish i had a chance kak aku baru resign kerja ngelanjutin kuliah aku kuliah cari uang sendiri alias parttime doain aku temanteman lolos kipk aku lancar kuliah cari samping buat nambahin uang bayar cicil,negatif,2024-09-27 13:19:38+00:00,2102
moga maksud tau kalo banyak luar sana benar benar enggak mampu rela enggak ngambil kuota kipk rasa enggak pantas,positif,2024-09-27 13:14:40+00:00,2103
seru banget kipk cair juta wkwkwkkwk,positif,2024-09-27 12:58:14+00:00,2104
punya kipk hedon palsuin identitas buat rasa salah enggak sih dengar kasus pembunuban nia i mean kayak kamu ngambil hak tepatya bukan buat kamu walaupun salah validasi terima kip,negatif,2024-09-27 12:26:24+00:00,2105
anak kipk iphone semua anjjjjjj,negatif,2024-09-27 12:21:44+00:00,2106
bisa tanggal gin kipk aju stuck smt parah banget ngaretnyaaaa padahal universitas fakultas sih fabio,negatif,2024-09-27 12:20:36+00:00,2107
kocak malah katai punya sakit ati minimal mikir lah anak kipk benar butuh mah enggak bakal tuh pikir buat beli hp juta anjing kesel banget,negatif,2024-09-27 12:19:55+00:00,2108
bismillahirrahmanirrahim allah moga lolos kipk harap besar,positif,2024-09-27 12:05:59+00:00,2109
kamu jangan suudzon dulu gegara kamu enggak kipk terus ngesaltyin kipk hp rusak terus beli baru hasil part time hp sekarang juta deh look bagus malah juta model mirip iphone,positif,2024-09-27 12:03:17+00:00,2110
